Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85,Var86,Var87,Var88,Var89,Var90,Var91,Var92,Var93,Var94,Var95,Var96,Var97,Var98,Var99,Var100,Var101,Var102,Var103,Var104,Var105,Var106,Var107,Var108,Var109,Var110,Var111,Var112,Var113,Var114,Var115,Var116,Var117,Var118,Var119,Var120,Var121,Var122,Var123,Var124,Var125,Var126,Var127,Var128,Var129,Var130,Var131,Var132,Var133,Var134,Var135,Var136,Var137,Var138,Var139,Var140,Var141,Var142,Var143,Var144,Var145,Var146,Var147,Var148,Var149,Var150,Var151,Var152,Var153,Var154,Var155,Var156,Var157,Var158,Var159,Var160,Var161,Var162,Var163,Var164,Var165,Var166,Var167,Var168,Var169,Var170,Var171,Var172,Var173,Var174,Var175,Var176,Var177,Var178,Var179,Var180,Var181,Var182,Var183,Var184,Var185,Var186,Var187,Var188,Var189,Var190,Var191,Var192,Var193,Var194,Var195,Var196,Var197,Var198,Var199,Var200,Var201,Var202,Var203,Var204,Var205,Var206,Var207,Var208,Var209,Var210,Var211,Var212,Var213,Var214,Var215,Var216,Var217,Var218,Var219,Var220,Var221,Var222,Var223,Var224,Var225,Var226,Var227,Var228,Var229,Var230,y
,,,,,161.0,0.0,,,,,,0.0,,,,,,,,20.0,25.0,,2.0,0.0,,,186.64,,,,,,,0.0,,,1219710.0,,,,,,0.0,,,,,,,,,,,,,1.093997,,,,,,,,9.0,,,,,,,3.0,18,0.0,,12741600.0,,0.0,,,247076.7,,0.0,,0.0,,,,,,,,,65595.0,,,,,,,,,,,,,,,16.0,,,24.0,-49788.8,,,,,,385.0,,,,6.0,,0.0,4.0,,,,,,0.0,3024000.0,0.0,,,,,,0.0,,,0.0,0.0,,,,,4095427.0,,,,9603160.0,,,,,,,2.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,V8lBcmz45j,RO12,,taul,1K8T,KqYs,abw3aWy,4M9iCML,,,uZV_,9_Y1,KubS,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,mAja5EA,lD4H,cJvF,FzaX,yO76hzI,oslk,O98EKx8,LM8l689qOp,,,Qcbd,RAYp,F2FyR07IdsN7I,,,1
,,,,,476.0,0.0,,,,,,0.0,,,,,,,,40.0,50.0,,0.0,24.0,,,294.48,,,,,,,0.0,,,3403020.0,,,,,,0.0,,,,,,,,,,,,,6.982696,,,,,,,,9.0,,,,,,,3.0,28,0.0,,4838400.0,,0.0,,,235099.5,,0.0,,0.0,,,,,,,,,43734.0,,,,,,,,,,,,,,,8.0,,,8.0,68566.4,,,,,,390.0,,,,12.0,,0.0,4.0,,,,,,0.0,6200250.0,45452.0,,,,,,0.0,,,0.0,9.0,,,,,0.0,,,,9738960.0,,,,,,,8.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,2jirEyXktW,RO12,,taul,1K8T,LLPZ,ntsYSl3,3cO76t0,,,aBFz,9_Y1,SkZj,VpdQ,zm5i,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,jawB6UP,8Tdi,cJvF,FzaX,MQ0v8BP,oslk,AQ0aXbj,LM8l689qOp,,,Aoh3,RAYp,F2FyR07IdsN7I,,,0
,,,,,2695.0,21.0,,,,,,1612.0,,,,,,,,284.0,355.0,,4.0,152.0,,,166.56,,,,,,,0.0,,,69798.0,,,,,,0.0,,,,,,,,,,,,,4.953001,,,,,,,,27.0,,,,,,,6.0,174,21.0,,2959208.0,,0.0,,,23464.86,,15.0,,10.0,,,,,,,,,7974.0,,,,,,,,,,,,,,,88.0,,,112.0,-73315.2,,,,,,1145.0,,,,36.0,,4617.0,4.0,,,,,,0.0,933070.0,626618.0,,,,,,245.0,,,0.0,63.0,,,,,352485.0,,,,3722324.0,,,,,,,48.0,,,233226.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,zcROj17IEC,g62hiBSaKg,,taul,1K8T,487l,fhk21Ss,7ruKm4v,UBKZXA4,,zNvf,9_Y1,iVbl,VpdQ,oZyB,7M47J5GA0pTYIFxg5uy,kIsH,,uKAI,L84s,a3CcPDe,,uEHKTfk,,_JdyMnS,aD1Z,cJvF,FzaX,4UxGlow,QKW8DRm,catzS2D,LM8l689qOp,,ELof,7aLG,ZI9m,ib5G6X1eUxUn6,mj86,,0
,,,,,539.0,0.0,,,,,,0.0,,,,,,,,172.0,215.0,,12.0,96.0,,,266.88,,,,,,,0.0,,,33114.0,,,,,,0.0,,,,,,,,,,,,,1.289468,,,,,,,,9.0,,,,,,,3.0,18,0.0,,421120.0,,0.0,,,8205.51,,20.0,,8.0,,,,,,,,,19248.0,,,,,,,,,,,,,,,96.0,,,128.0,-17540.56,,,,,,540.0,,,,42.0,,0.0,4.0,,,,,,0.0,0.0,49840.0,,,,,,0.0,,,0.0,18.0,,,,,183512.0,,,,435248.0,,,,,,,0.0,,,89568.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,zC_Wq6e2Rv,RO12,,taul,1K8T,TyGl,GJQYWIJ,pgpaYYmGbv,,,4cFL,9_Y1,_xpN,VpdQ,43pnToF,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,kZJtVhC,QrXH,cJvF,FzaX,zxm38SL,oslk,1WSCwWq,LM8l689qOp,,,FSa2,RAYp,F2FyR07IdsN7I,,,1
,,,,,1603.0,7.0,,,,,,2736.0,,,,,,,,116.0,145.0,,0.0,152.0,,,166.56,,,,,,,0.0,,,518400.0,,,,,,0.0,,,,,,,,,,,,,5.692587,,,,,,,,9.0,,,,,,,,78,196.0,,0.0,,0.0,,,88806.59,,0.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,0.0,140495.6,,,,,,450.0,,,,6.0,,73359.0,,,,,,,0.0,234795.0,3173480.0,,,,,,185.0,,,0.0,9.0,,,,,0.0,,,,9299600.0,,,,,,,4.0,,,3628800.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,yaKt0Go8Lb,RO12,,taul,1K8T,ffXs,vQ_JaGu,r83_sZi,feRzPqZ,,vJfY,9_Y1,Z5OU,VpdQ,sYC_,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,t7IHE8A,,beK4AFX,kmiE,UYBR,FzaX,i9JuX8Z,oslk,MRPKMwm,LM8l689qOp,,ELof,Qu4f,RAYp,F2FyR07IdsN7I,mj86,,0
,,,,,889.0,7.0,,,,,,4.0,,,,,,,,260.0,325.0,,2.0,48.0,,,354.88,,,,,,,0.0,,,5286114.0,,,,,,0.0,,,,,,,,,,,,,0.8342234,,,,,,,,9.0,,,,,,,3.0,40,0.0,,2627424.0,,0.0,,,181478.1,,35.0,,6.0,,,,,,,,,15873.0,,,,,,,,,,,,,,,88.0,,,48.0,185478.4,,,,,,850.0,,,,126.0,,747.0,14.0,,,,,,0.0,3820200.0,608530.0,,,,,,220.0,,,0.0,18.0,,,,,554435.0,,,,10600920.0,,,,,,,44.0,,,982986.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,J9Vr4RQZiT,RO12,,taul,1K8T,lK27,_ybO0dd,I1sqWRxUAv,,,2AEA,9_Y1,z5Ry,sJzTlal,zm5i,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,mAjMdEK,0IWb,UYBR,OFWH,L91KIiz,oslk,CE7uk3u,LM8l689qOp,,,FSa2,RAYp,F2FyR07IdsN7I,,,1
,,,,,840.0,14.0,,,,,,376.0,,,,,,,,160.0,200.0,,4.0,168.0,,,66.88,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,9719.12,,,,,,6.507584,,,,,,,,18.0,,,,,,,6.0,154,7.0,,58536.0,,0.0,,,3962.91,,0.0,,18.0,,,,,,,,,21984.0,,,,,,,,,,,,,,,64.0,,,48.0,7857.84,,,,,,565.0,,,,0.0,,1134.0,4.0,,,,,,0.0,25110.0,78748.0,,,,,,1695.0,,,0.0,18.0,,,,,25977.0,,,,334176.0,,,,,,,8.0,,,190986.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,Yn7t0Go8Lb,2Knk1KF,SEuy,taul,1K8T,487l,fhk21Ss,LJF4fPp,b5EDKNV,smXZ,lT2l,9_Y1,Z5OU,VpdQ,69fI,7M47J5GA0pTYIFxg5uy,kIsH,,uKAI,L84s,Ie_5MZs,,24fFWZo,,CWNY2py,78p0,UYBR,FzaX,4UxGlow,zCkv,catzS2D,LM8l689qOp,,kG3k,Qu4f,ZI9m,TCU50_Yjmm6GIBZ0lL_,am7c,,0
,,,0.0,,,,,,,,,,,,,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,6.727836,,,,,,,,,,,,,,,,8,,,,,,,,,0.0,,,,,,20.0,,,,,,,,,,,24.0,,0.0,,,,,0.0,,,,,,,-1759368.0,,,,766826.0,,,,,,,0.0,,-20.0,0.0,28.0,,,,,,,278.95,,,0.0,,,,,,,24.0,,,,,19870.0,,18.0,,,15.0,,,0.0,,,0.0,,,0.0,0.0,,,,,,871621.2,,,0.0,,,,,0.0,,,2324322.0,,,,,,,,,r__I,Yddq9ayE15,RO12,,taul,1K8T,JLbT,ZtMq7Fq,CdPgMY1Z52,,,rlx_,9_Y1,F_Lu,VpdQ,,me75fM6ugJ,kIsH,,uKAI,Mtgm,NhsEn4L,,,,7WwuNea,TddH,UYBR,FzaX,lbrVHK6,oslk,_sz_44J,LM8l689qOp,,,TNEC,RAYp,F2FyR07IdsN7I,,,0
,,,,,658.0,0.0,,,,,,96.0,,,,,,,,132.0,165.0,,0.0,64.0,,,186.64,,,,,,,0.0,,,3593394.0,,,,,,0.0,,,,,,,,,,,,,0.4924161,,,,,,,,18.0,,,,,,,,56,0.0,,2085920.0,,0.0,,,226473.9,,15.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,32.0,490260.0,,,,,,430.0,,,,48.0,,47250.0,-22.0,,,,,,0.0,3363985.0,1368012.0,,,,,,0.0,,,0.0,0.0,,,,,0.0,,,,10593760.0,,,,,,,16.0,,,1036800.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,75lr4RXktW,RO12,SEuy,taul,1K8T,7wJ6,KVQ8pHi,Iibp4Nm3uQ,z01Gpyc,smXZ,VGHH,9_Y1,TFSW,09_Q,IYzP,me75fM6ugJ,kIsH,,uKAI,Mtgm,NhsEn4L,,H6I8y3N,,TDceha3,f316,UYBR,,7XCKpA1,oslk,rH0P_83,,,kG3k,Xa3G,RAYp,F2FyR07IdsN7I,mj86,,0
,,,,,1141.0,7.0,,,,,,168.0,,,,,,,,132.0,165.0,,2.0,40.0,,,253.52,,,,,,,0.0,,,4310802.0,,,,,,0.0,,,,,,,,,,,,,5.769066,,,,,,,,9.0,,,,,,,,52,91.0,,2534496.0,,0.0,,,162390.3,,25.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,32.0,251509.6,,,,,,660.0,,,,54.0,,13914.0,28.0,,,,,,0.0,3168120.0,792030.0,,,,,,175.0,,,0.0,0.0,,,,,554421.0,,,,10477520.0,,,,,,,16.0,,,950436.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,336.0,,,ZSNrjIX0Db,RO12,,taul,1K8T,ZHNR,9GJGgoz,7ruFuE4,IpiTZPh,,97th,9_Y1,xQ2A,VpdQ,IYzP,Kxdu,kIsH,,uKAI,L84s,FMSzZ91zL2,,FF5YX8R,,TDcZ5Ow,Ukxa,cJvF,FzaX,Tvpip6Z,zCkv,hHJsvbM,LM8l689qOp,,ELof,5Acm,6fzt,SbOd7O8ky1wGNxp0Arj0Xs,am7c,,0
,,,,,763.0,0.0,,,,,,80.0,,,,,,,,84.0,105.0,,8.0,80.0,,,133.12,,,,,,,0.0,,,3078.0,,,,,,0.0,,,,,,,,,,,,,1.38966,,,,,,,,27.0,,,,,,,3.0,42,0.0,,274632.0,,0.0,,,9325.561,,0.0,,10.0,,,,,,,,,3987.0,,,,,,,,,,,,,,,48.0,,,24.0,26944.0,,,,,,385.0,,,,12.0,,61668.0,,,,,,,0.0,1250.0,84284.0,,,,,,0.0,,,0.0,0.0,,,,,288806.0,,,,354620.0,,,,,,,2.0,,,68526.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,oyGrjIXt5a,RO12,,taul,1K8T,TyGl,bvZcCja,S85OeCBjSz,,,hFHS,9_Y1,m7JR,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,TDcECyH,15KP,UYBR,AU8pNoi,mTDfR8o,oslk,dEJz4Af,LM8l689qOp,,,5Acm,RAYp,F2FyR07IdsN7I,,,1
,,,,,854.0,7.0,,,,,,48.0,,,,,,,,176.0,220.0,,0.0,80.0,,,186.64,,,,,,,0.0,,,6138780.0,,,,,,0.0,,,,,,,107120.8,,,,,,1.234779,,,,,,,,9.0,,,,,,,3.0,44,0.0,,2883648.0,,6.0,,,131553.0,,15.0,,0.0,,,,,,,,,5607.0,,,,,,,,,,,,,,,32.0,,,40.0,138879.6,,,,,,675.0,,,,72.0,,39231.0,,,,,,,32.0,1946015.0,1364684.0,,,,,,575.0,,,0.0,9.0,,,,,0.0,,,,10884800.0,,,,,,,28.0,,,0.0,,,,,,,,,,0.0,,,,,,,,14.0,,,,,,,,,,,tr0Wq69cTy,RO12,,taul,1K8T,487l,wEJSdMg,ThrnFOQ,,,5hoM,9_Y1,Px52,09_Q,43pnToF,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,mAjbk_S,Tdx1,cJvF,FzaX,aMa88FJ,oslk,tM4OEra,LM8l689qOp,,,PM2D,RAYp,F2FyR07IdsN7I,,,1
,,,,,1582.0,7.0,,,,,,4564.0,,,,,,,,548.0,685.0,,18.0,352.0,,,133.12,,,,,,,0.0,,,4278.0,,,,,,0.0,,,,,,,,,,,,,3.824824,,,,,,,,9.0,,,,,,,,108,105.0,,480848.0,,0.0,,,5659.59,,20.0,,40.0,,,,,,,,,,,,,,,,,,,,,,,,168.0,,,112.0,128780.4,,,,,,1100.0,,,,18.0,,23481.0,30.0,,,,,,0.0,510750.0,146476.0,,,,,,275.0,,,0.0,9.0,,,,,324128.0,,,,1232396.0,,,,,,,104.0,,,385692.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,ypNt0Go8Lb,RO12,,taul,1K8T,xgSF,FJDupBg,q2tfFQq,3mxlXdc,,zt1E,9_Y1,Z5OU,VpdQ,wMei,7M47J5GA0pTYIFxg5uy,kIsH,,uKAI,L84s,E1aAZ0x7vd,,mx3X9VG,,OFqVH0t,GHri,cJvF,FzaX,OYHoGfM,QKW8DRm,RlTh9x_,LM8l689qOp,,ELof,Qu4f,vJ_w8kB,WfJYmPMksSqa1pajvfG,mj86,,0
,,,,,434.0,0.0,,,,,,0.0,,,,,,,,124.0,155.0,,0.0,24.0,,,253.52,,,,,,,0.0,,,5184018.0,,,,,,0.0,,,,,,,,,,,,,5.021149,,,,,,,,18.0,,,,,,,6.0,26,0.0,,2413448.0,,0.0,,,231773.7,,25.0,,0.0,,,,,,,,,94221.0,,,,,,,,,,,,,,,32.0,,,32.0,158994.8,,,,,,485.0,,,,60.0,,0.0,-24.0,,,,,,0.0,3888065.0,509750.0,,,,,,0.0,,,0.0,9.0,,,,,0.0,,,,10454280.0,,,,,,,18.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,270.0,,,75lTmBtFkL,RO12,,taul,1K8T,lK27,Nn3SLMn,5q1hF23,,,83Vt,9_Y1,C6Eu,09_Q,zm5i,me75fM6ugJ,kIsH,,uKAI,Mtgm,NhsEn4L,,,,mAja5EA,EYeO,cJvF,FzaX,3OJ8hdx,oslk,nezO_7b,LM8l689qOp,,,rgKb,RAYp,F2FyR07IdsN7I,,,0
,,,,,1925.0,14.0,,,,,,248.0,,,,,,,,132.0,165.0,,0.0,8.0,,,220.08,,,,,,,0.0,,,1555200.0,,,,,,0.0,,,,,,,,,,,,,1.867336,,,,,,,,18.0,,,,,,,3.0,56,119.0,,5829256.0,,0.0,,,43152.6,,10.0,,0.0,,,,,,,,,153954.0,,,,,,,,,,,,,,,32.0,,,72.0,72267.2,,,,,,505.0,,,,18.0,,12852.0,,,,,,,0.0,7773850.0,270.0,,,,,,2065.0,,,0.0,18.0,,,,,0.0,,,,10224160.0,,,,,,,36.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,HAoOj1KXzC,RO12,,taul,1K8T,0Xwj,voXPV0c,9YuFlLzSEv,MF5d30r,,NQQE,F3hy,vYXv,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,Ky3GJt6,,mAjbk_S,D4bV,cJvF,FzaX,5Zxfc8E,oslk,7wLqhZX,LM8l689qOp,,ELof,kwS7,RAYp,F2FyR07IdsN7I,mj86,,0
,,,,,14.0,0.0,,,,,,0.0,,,,,,,,124.0,155.0,,0.0,16.0,,,310.96,,,,,,,0.0,,,108540.0,,,,,,0.0,,,,,,,,,,,,,2.137364,,,,,,,,9.0,,,,,,,,14,0.0,,0.0,,0.0,,,11246.61,,5.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,0.0,58158.0,,,,,,155.0,,,,42.0,,0.0,4.0,,,,,,8.0,171660.0,50442.0,,,,,,0.0,,,0.0,0.0,,,,,0.0,,,,464860.0,,,,,,,40.0,,,152046.0,,,,,,,,,,0.0,,,,,,,,7.0,,,,,,,,132.0,,,ypNt0Go8Lb,RO12,,taul,1K8T,0Xwj,m5VrWlZ,fXexTA9,,,ot88,F3hy,t_4G,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,kZJtVhC,7KwU,UYBR,,2DUDSPW,oslk,CRup3c_,,,,Qu4f,RAYp,F2FyR07IdsN7I,,,0
,,,,,1750.0,7.0,,,,,,1412.0,,,,,,,,264.0,330.0,,6.0,168.0,,,220.08,,,,,,,0.0,,,4259580.0,,,,,,0.0,,,,,,,,,,,,,5.350993,,,,,,,,9.0,,,,,,,,138,63.0,,1441656.0,,0.0,,,32016.9,,15.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,96.0,135201.6,,,,,,920.0,,,,60.0,,66573.0,,,,,,,0.0,486730.0,408666.0,,,,,,340.0,,,0.0,27.0,,,,,399728.0,,,,6017120.0,,,,,,,26.0,,,502854.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,252.0,,,75lTmBtFkL,2Knk1KF,,taul,1K8T,AnrR,gNIC358,zA2IZno2NK,y_Cyyhf,,FUCZ,9_Y1,C6Eu,VpdQ,hzlB,me75fM6ugJ,kIsH,,uKAI,L84s,XfqtO3UdzaXh_,,8LgV1VF,,11p4mKe,U7QC,cJvF,FzaX,1FA87dl,oslk,i9SE4Qn,jySVZNlOJy,,ELof,rgKb,RAYp,55YFVY9,mj86,,0
,,,,,490.0,0.0,,,,,,0.0,,,,,,,,168.0,210.0,,2.0,96.0,,,306.72,,,,,,,0.0,,,3397158.0,,,,,,0.0,,,,,,,,,,,,,2.232429,,,,,,,,9.0,,,,,,,3.0,26,0.0,,3103288.0,,0.0,,,197663.4,,10.0,,2.0,,,,,,,,,45963.0,,,,,,,,,,,,,,,32.0,,,40.0,137978.4,,,,,,575.0,,,,42.0,,0.0,,,,,,,0.0,6038750.0,537882.0,,,,,,0.0,,,0.0,9.0,,,,,296170.0,,,,10760000.0,,,,,,,30.0,,,518400.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,dukmfo8zhV,RO12,,taul,z3mO,LloI,b2zbXjq,yLQ6qarKpT,,,y56T,9_Y1,wGwL,sJzTlal,zm5i,DHn_WUyBhW_whjA88g9bvA64_,kIsH,,uKAI,L84s,PWD40mS,,,,y5F4t8Z,x1OR,cJvF,FzaX,2WbuM6q,Al6ZaUT,14eURQu,LM8l689qOp,,,wX53,02N6s8f,F2FyR07IdsN7I,,,0
,,,,,1064.0,21.0,,,,,,5728.0,,,,,,,,132.0,165.0,,6.0,120.0,,,220.08,,,,,,,0.0,,,188526.0,,,,,,0.0,,,,,,,,,,,,,4.802179,,,,,,,,36.0,,,,,,,12.0,130,112.0,,1860320.0,,0.0,,,133110.6,,5.0,,8.0,,,,,,,,,258129.0,,,,,,,,,,,,,,,32.0,,,24.0,371667.2,,,,,,520.0,,,,18.0,,27990.0,24.0,,,,,,0.0,2856730.0,2578300.0,,,,,,3640.0,,,0.0,18.0,,,,,1814400.0,,,,10041760.0,,,,,,,14.0,,,2073600.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,288.0,,,51rBcmz45j,2Knk1KF,,taul,1K8T,tXti,Gs9vcTJ,r83_sZi,7dYOGSA,,ieuq,9_Y1,4nnx,VpdQ,hAFG,me75fM6ugJ,kIsH,,uKAI,L84s,XfqtO3UdzaXh_,,r6OslbE,,OFqmdNV,Da7p,cJvF,FzaX,OBFOw16,oslk,ERg2fT4,LM8l689qOp,,ELof,Qcbd,RAYp,55YFVY9,mj86,,0
,,,,,1855.0,7.0,,,,,,900.0,,,,,,,,332.0,415.0,,0.0,88.0,,,213.36,,,,,,,0.0,,,107568.0,,,,,,0.0,,,,,,,42323.92,,,,,,5.481094,,,,,,,,9.0,,,,,,,3.0,62,616.0,,162672.0,,0.0,,,6527.28,,0.0,,12.0,,,,,,,,,6030.0,,,,,,,,,,,,,,,48.0,,,80.0,-2359.572,,,,,,1240.0,,,,24.0,,3876957.0,,,,,,,0.0,1092925.0,104016.0,,,,,,10155.0,,,0.0,0.0,,,,,0.0,,,,1271844.0,,,,,,,104.0,,,54636.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,IXSgUHShse,RO12,SEuy,taul,1K8T,WkTj,XPJvY8M,I1sqWRxUAv,q1b3JQj,smXZ,gMVu,9_Y1,RVjC,,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,OQsmbju,,kZJ4Oht,YihF,UYBR,FzaX,nNRvOIl,oslk,VVjqhZX,LM8l689qOp,,kG3k,FSa2,RAYp,F2FyR07IdsN7I,am7c,,0
,,,,,630.0,7.0,,,,,,1168.0,,,,,,,,128.0,160.0,,0.0,24.0,,,283.84,,,,,,,0.0,,,3929160.0,,,,,,0.0,,,,,,,,,,,,,4.799402,,,,,,,,9.0,,,,,,,,70,0.0,,3100568.0,,0.0,,,220202.1,,10.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,40.0,60964.8,,,,,,510.0,,,,48.0,,12852.0,-18.0,,,,,,0.0,4811480.0,518400.0,,,,,,1865.0,,,0.0,18.0,,,,,0.0,,,,10438120.0,,,,,,,24.0,,,1036800.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,156.0,,,51rt0G8rTN,RO12,SEuy,taul,1K8T,0LaQ,d1uSYVk,9xAYHTb,G9PIEvV,smXZ,cTnK,9_Y1,k13i,sJzTlal,43pnToF,me75fM6ugJ,kIsH,,uKAI,Mtgm,NhsEn4L,,916LYfF,,mAjbk_S,EwWK,UYBR,FzaX,7Om87dl,oslk,ZXdOTZB,LM8l689qOp,,kG3k,fKCe,RAYp,F2FyR07IdsN7I,,,0
,,,,,651.0,0.0,,,,,,0.0,,,,,,,,36.0,45.0,,0.0,32.0,,,286.56,,,,,,,0.0,,,763788.0,,,,,,0.0,,,,,,,,,,,,,0.3757744,,,,,,,,9.0,,,,,,,,40,0.0,,0.0,,0.0,,,34790.7,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,3463292.0,,,,,,165.0,,,,6.0,,0.0,14.0,,,,,,0.0,3780870.0,412370.0,,,,,,0.0,,,0.0,18.0,,,,,0.0,,,,4358640.0,,,,,,,8.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,a2iBLJED1x,RO12,,taul,1K8T,sj_R,Q9RASYT,8xqsKsAwUv,,,Z947,9_Y1,ID5l,09_Q,zm5i,me75fM6ugJ,kIsH,,3av_,L84s,NhsEn4L,,,,mAjbk_S,t6MK,UYBR,,NRwAWQ7,oslk,fGIAGfT,,,,kwS7,RAYp,F2FyR07IdsN7I,,,1
,,,,,1176.0,7.0,,,,,,800.0,,,,,,,,240.0,300.0,,8.0,48.0,,,99.68,,,,,,,0.0,,,528.0,,,,,,0.0,,,,,,,8838.8,,,,,,2.414228,,,,,,,,9.0,,,,,,,3.0,102,7.0,,65704.0,,0.0,,,2572.461,,5.0,,8.0,,,,,,,,,178053.0,,,,,,,,,,,,,,,64.0,,,80.0,-2023968.0,,,,,,620.0,,,,6.0,,11997.0,-22.0,,,,,,0.0,209795.0,27302.0,,,,,,2950.0,,,0.0,18.0,,,,,32158.0,,,,267800.0,,,,,,,76.0,,,13764.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,uUdt0G8EIb,RO12,SEuy,taul,1K8T,2Ix5,E3lg0iR,r83_sZi,dQ6lS4G,smXZ,Ksk9,9_Y1,k13i,VpdQ,haYg,me75fM6ugJ,kIsH,,uKAI,Mtgm,XfqtO3UdzaXh_,,ffIZaJP,,XTbPUYD,tdSs,UYBR,FzaX,OXxoYtn,oslk,AiMlfsX,LM8l689qOp,,kG3k,fKCe,RAYp,F2FyR07IdsN7I,mj86,,0
,,,,,910.0,14.0,,,,,,2196.0,,,,,,,,448.0,560.0,,8.0,192.0,,,0.0,,,,,,,10.0,,,406176.0,,,,,,0.0,,,,,,,47477.2,,,,,,5.323862,,,,,,,,18.0,,,,,,,6.0,86,7.0,,515608.0,,0.0,,,9908.939,,10.0,,30.0,,,,,,,,,135609.0,,,,,,,,,,,,,,,88.0,,,80.0,203269.2,,,,,,1185.0,,,,90.0,,60957.0,38.0,,,,,,24.0,590435.0,115724.0,,,,,,1530.0,,,0.0,0.0,,,,,53291.0,,,,1487780.0,,,,,,,92.0,,,307734.0,,,,,,,,,,0.0,,,,,,,,7.0,,,,,,,,,,,jg69tYsGvO,RO12,,taul,1K8T,kwI9,IoVCPws,nD7Tc3CbD1,EvCeYgL,,0062,9_Y1,YULl,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,5imUxXG,,mAjbk_S,KdWl,cJvF,qxDb,uwhY_02,oslk,H9aOEra,LM8l689qOp,,ELof,FSa2,RAYp,F2FyR07IdsN7I,am7c,,0
